"21863104,3342521","21863667,1898396","21864230,1104927","21864793,0961996","21865356,1469501","21865919,2627342","21866482,443543","21867045,6893658","21867609,0001947","21868172,3760156","21868735,8168216","21869299,3226018","21869862,8933456","21870426,529044","21870990,2296873","21871553,9952636","21872117,8257635","21872681,7211779","21873245,6814955","21873809,7067077","21874373,7968039","21874937,951774","21875502,1716078","21876066,4562953","21876630,8058265","21877195,2201919","21877759,699381","21878324,2433831","21878888,8521894","21879453,5257892","21880018,2641712","21880583,0673276","21881147,9352476","21881712,8679201","21882277,8653371","21882842,9274874","21883408,0543595","21883973,2459463","21884538,5022348","21885103,823217","21885669,2088825","21886234,6592202","21886800,1742207","21887365,7538749","21887931,398172","21888497,1071011","21889062,8806526","21889628,7188169","21890194,6215829","21890760,5889416","21891326,6208828","21891892,7173952","21892458,8784705","21893025,1040985","21893591,3942686","21894157,7489707","21894724,1681948","21895290,65193","21895857,2001677","21896423,8128968","21896990,4901074","21897557,2317886","21898124,0379317","21898690,9085255","21899257,8435605","21899824,8430271","21900391,9069137","21900959,0352111","21901526,2279093","21902093,4849985","21902660,806468","21903228,1923081","21903795,6425086","21904363,1570594","21904930,7359501","21905498,379171","21906066,086711","21906633,858562","21907201,6947113","21907769,595151","21908337,5598685","21908905,5888558","21909473,6821021","21910041,8395991","21910610,061334","21911178,3472974","21911746,6974803","21912315,1118717","21912883,5904605","21913452,1332389","21914020,7401954","21914589,4113202","21915158,1466018","21915726,9460315","21916295,8095983","21916864,7372916","21917433,7291041","21918002,7850234","21918571,905039","21919141,0891415"
"23076712,6852392","23076115,0090773","23075517,3692033","23074919,7656312","23074322,1983759","23073724,6674522","23073127,1728728","23072529,7146538","23071932,2928095","23071334,9073522","23070737,5582998","23070140,2456643","23069542,9694611","23068945,729703","23068348,5264059","23067751,3595847","23067154,229253","23066557,1354247","23065960,0781154","23065363,0573393","23064766,0731113","23064169,1254446","23063572,2143525","23062975,3398521","23062378,5019571","23061781,7006808","23061184,9360387","23060588,2080449","23059991,5167137","23059394,8620593","23058798,2440972","23058201,6628419","23057605,1183075","23057008,6105067","23056412,1394564","23055815,7051701","23055219,3076609","23054622,9469466","23054026,6230391","23053430,3359535","23052834,0857042","23052237,872305","23051641,6957712","23051045,5561165","23050449,4533565","23049853,3875047","23049257,3585763","23048661,3665846","23048065,4115464","23047469,493474","23046873,612383","23046277,7682868","23045681,9611998","23045086,1911384","23044490,4581151","23043894,7621461","23043299,1032439","23042703,4814239","23042107,8967007","23041512,3490891","23040916,8386029","23040321,3652579","23039725,9290666","23039130,5300459","23038535,1682089","23037939,84357","23037344,5561436","23036749,3059443","23036154,0929869","23035558,9172863","23034963,7788563","23034368,677711","23033773,6138652","23033178,5873352","23032583,5981337","23031988,6462754","23031393,7317753","23030798,8546475","23030204,0149059","23029609,2125663","23029014,4476422","23028419,7201481","23027825,030099","23027230,3775101","23026635,7623949","23026041,1847671","23025446,6446437","23024852,142039","23024257,6769658","23023663,2494389","23023068,8594731","23022474,507084","23021880,1922843","23021285,9150897","23020691,6755146","23020097,4735719","23019503,30928","23018909,1826513","23018315,0936983","23017721,0424383"
"21516526,0935062","21516492,977124","21516460,0034641","21516427,1725268","21516394,4843138","21516361,9388259","21516329,5360641","21516297,2760301","21516265,1587253","21516233,1841488","21516201,3523047","21516169,6631926","21516138,1168138","21516106,7131688","21516075,4522601","21516044,3340885","21516013,3586544","21515982,5259597","21515951,8360052","21515921,2887922","21515890,8843215","21515860,6225945","21515830,5036115","21515800,5273747","21515770,6938843","21515741,0031416","21515711,4551484","21515682,0499045","21515652,7874118","21515623,6676712","21515594,6906834","21515565,8564501","21515537,164972","21515508,6162488","21515480,2102837","21515451,9470769","21515423,8266282","21515395,8489408","21515368,0140139","21515340,3218493","21515312,7724478","21515285,3658091","21515258,1019357","21515230,9808281","21515204,0024876","21515177,1669145","21515150,47411","21515123,924075","21515097,5168108","21515071,2523177","21515045,1305968","21515019,1516488","21514993,3154739","21514967,6220752","21514942,0714513","21514916,6636046","21514891,3985349","21514866,2762426","21514841,29673","21514816,4599975","21514791,7660458","21514767,214875","21514742,8064867","21514718,5408823","21514694,418061","21514670,4380248","21514646,6007738","21514622,906309","21514599,3546313","21514575,9457418","21514552,6796408","21514529,5563286","21514506,5758064","21514483,7380752","21514461,0431356","21514438,4909876","21514416,0816327","21514393,8150717","21514371,6913043","21514349,7103326","21514327,8721559","21514306,1767755","21514284,6241918","21514263,2144068","21514241,9474196","21514220,8232298","21514199,8418415","21514179,0032535","21514158,3074652","21514137,7544785","21514117,3442936","21514097,0769121","21514076,9523332","21514056,9705585","21514037,1315879","21514017,4354217","21513997,8820625","21513978,4715095","21513959,2037621","21513940,0788218"
"23586683,41418","23586783,600663","23586883,9157055","23586984,3593049","23587084,9314591","23587185,6321659","23587286,4614234","23587387,4192294","23587488,5055832","23587589,7204798","23587691,0639196","23587792,5358995","23587894,1364171","23587995,8654701","23588097,7230574","23588199,7091761","23588301,823824","23588404,0669988","23588506,438699","23588608,9389219","23588711,5676659","23588814,3249283","23588917,2107065","23589020,2249992","23589123,3678035","23589226,6391176","23589330,0389393","23589433,5672655","23589537,224095","23589641,0094253","23589744,9232535","23589848,9655785","23589953,1363977","23590057,4357075","23590161,8635078","23590266,4197951","23590371,1045663","23590475,9178215","23590580,8595558","23590685,9297684","23590791,1284568","23590896,4556174","23591001,9112495","23591107,4953508","23591213,2079188","23591319,04895","23591425,018443","23591531,1163954","23591637,342805","23591743,6976687","23591850,1809847","23591956,7927504","23592063,5329632","23592170,401622","23592277,3987228","23592384,5242643","23592491,7782432","23592599,1606568","23592706,671504","23592814,3107819","23592922,078488","23593029,9746196","23593137,9991744","23593246,1521505","23593354,4335445","23593462,8433547","23593571,3815777","23593680,0482113","23593788,8432533","23593897,7667021","23594006,8185541","23594115,9988066","23594225,3074577","23594334,7445052","23594444,3099458","23594554,003777","23594663,8259964","23594773,7766023","23594883,8555904","23594994,0629601","23595104,3987072","23595214,8628298","23595325,4553252","23595436,1761924","23595547,0254264","23595658,0030249","23595769,1089872","23595880,3433103","23595991,7059892","23596103,1970237","23596214,8164103","23596326,5641471","23596438,4402302","23596550,4446578","23596662,5774266","23596774,8385338","23596887,227979","23596999,7457577","23597112,3918668","23597225,1663039"
